21,23996,192
21,23569,186
21,17213,177
21,18045,175
21,3371,173
21,22753,156
21,11590,154
21,14467,150
21,23471,137
21,30755,130
21,25562,126
21,1416,125
21,15067,121
21,31505,117
21,10197,116
21,3358,114
21,10644,94
21,4631,88
21,3379,84
21,20774,80
21,30756,79
21,32586,77
21,10210,77
21,20849,76
21,3377,74
21,31155,73
21,21739,73
21,21685,73
21,21195,72
21,3288,71
21,22330,70
21,10997,68
21,10316,63
21,1642,61
21,15169,60
21,9477,59
21,12680,59
21,21187,59
21,14611,57
21,4949,56
21,9484,56
21,22689,54
21,10891,54
21,11743,53
21,27535,52
24,31155,2312
24,21689,1971
24,8717,1558
24,30574,1009
24,21773,702
24,15048,572
24,3461,395
24,11557,366
24,19733,267
24,15067,174
24,22743,150
24,3389,148
24,3371,121
24,3392,117
24,14552,114
24,4522,101
24,19742,94
24,5207,93
24,31186,88
24,1691,85
24,12680,78
24,4949,77
24,4605,67
24,31190,58
24,9221,54
24,17213,50
25,30574,816
25,15048,603
25,21773,540
25,19733,354
25,10891,154
25,21689,144
25,4605,138
25,22743,115
25,19742,107
25,31155,94
25,8717,91
25,3389,86
25,12680,81
25,2271,73
25,15067,67
25,3392,66
25,31186,64
25,7725,58
25,3611,56
25,18045,51
25,31656,51
26,30574,27858
26,31155,1536
26,21689,1104
26,8717,709
26,21773,390
26,15048,362
26,19733,190
26,15067,126
26,11557,108
26,22743,107
26,4522,89
26,31186,84
26,5207,75
26,19742,67
26,2271,65
26,4605,60
27,30574,31357
27,31155,1827
27,21689,1120
27,8717,838
27,21773,362
27,15048,329
27,19733,180
27,15067,163
27,11557,141
27,10932,132
27,22743,102
27,4522,91
27,31186,81
27,5207,75
27,4605,61
27,19742,59
27,12680,50
28,30574,35420
28,31155,2191
28,21689,2006
28,8717,1916
28,21773,653
28,15048,509
28,19733,306
28,15067,305
28,11557,231
28,10641,190
28,22743,167
28,5207,123
28,31186,109
28,4605,107
28,4522,107
28,19742,101
28,3389,90
28,12680,90
28,5747,83
28,17213,81
28,5751,67
28,7725,66
28,10891,63
28,9221,58
28,18045,58
28,3392,57
28,31190,56
28,3371,53
28,14552,51
28,4615,50
29,30574,5492
29,8717,867
29,21689,410
29,15048,170
29,21773,167
29,14552,151
29,17591,122
30,30574,692
30,11743,322
30,7404,108
30,11305,105
30,27199,99
30,26785,96
30,1691,92
30,10731,71
30,33114,50
30,15979,50
33,30574,116442
33,11305,13690
33,8717,11180
33,11557,8090
33,7457,3904
33,11743,3758
33,22743,1349
33,5207,1015
33,11590,811
33,7404,791
33,30909,609
33,1691,597
33,26785,566
33,9221,495
33,27199,452
33,22753,386
33,10731,376
33,18367,353
33,14361,324
33,11370,292
33,22034,290
33,33114,278
33,2104,250
33,10729,234
33,240,232
33,20774,226
33,24960,213
33,26897,204
33,20849,199
33,11505,198
33,18886,196
33,18045,185
33,5751,172
33,26771,168
33,26842,164
33,11497,163
33,15979,158
33,17213,150
33,11376,143
33,26837,142
33,10644,138
33,30521,136
33,27535,135
33,236,132
33,15169,130
33,21989,130
33,5090,124
33,19959,122
33,1642,119
33,923,107
33,6828,104
33,22689,102
33,26774,102
33,7423,100
33,18566,100
33,30573,97
33,11340,93
33,1128,90
33,1659,89
33,11290,89
33,11574,85
33,2106,85
33,251,84
33,11491,83
33,25234,82
33,20824,82
33,11978,80
33,1416,79
33,10197,78
33,5776,78
33,10210,74
33,11579,73
33,22330,73
33,31505,71
33,14764,70
33,11773,69
33,11372,69
33,32989,68
33,27403,68
33,25765,66
33,30860,65
33,10658,65
33,20731,63
33,28300,62
33,11314,59
33,21024,58
33,20570,58
33,14064,57
33,3392,56
33,20282,56
33,32130,56
33,24963,56
33,16674,55
33,20781,53
33,5444,53
33,32586,53
33,22944,53
33,12869,53
33,24964,52
33,254,52
34,11305,31618
34,30574,15494
34,7457,7966
34,11743,7187
34,5207,2770
34,7404,1686
34,1691,1555
34,8717,1457
34,27199,1364
34,26785,1223
34,30909,1189
34,11590,1116
34,10731,1020
34,14361,974
34,22753,945
34,11557,943
34,33114,654
34,18886,638
34,9221,618
34,22743,617
34,22034,581
34,18367,553
34,24960,511
34,15979,502
34,20774,474
34,10729,471
34,1642,439
34,18566,439
34,2104,385
34,20849,369
34,15169,346
34,26837,343
34,3389,339
34,26771,328
34,18045,316
34,3392,313
34,1659,310
34,26842,308
34,21989,298
34,5090,293
34,5751,289
34,11376,273
34,19959,264
34,10644,263
34,29190,253
34,30521,251
34,11497,239
34,17213,224
34,22689,220
34,11505,218
34,923,214
34,25765,202
34,3371,202
34,6828,201
34,240,201
34,1128,200
34,26774,197
34,26256,194
34,7423,190
34,11773,184
34,18615,183
34,25234,180
34,32989,178
34,1416,174
34,30573,167
34,11340,166
34,11290,158
34,11396,157
34,25151,156
34,10491,155
34,22330,152
34,5776,152
34,20570,148
34,31505,147
34,27535,142
34,3358,141
34,10197,134
34,27403,134
34,22352,132
34,29316,131
34,20282,128
34,11372,127
34,11574,126
34,29925,126
34,25152,125
34,20824,124
34,22944,124
34,14064,119
34,28300,119
34,11314,118
34,9638,118
34,20547,118
34,236,117
34,14764,116
34,24964,115
34,25150,115
34,5444,115
34,10210,114
34,32130,114
34,20781,113
36,30574,3492
36,11305,104
50,8717,2212
50,33114,2121
50,11743,1587
50,1691,934
50,11557,890
50,30574,790
50,7457,735
50,32989,691
50,29045,642
50,6953,610
50,25438,524
50,26735,472
50,6828,451
50,6857,358
50,19974,339
50,6888,326
50,6895,289
50,5207,281
50,17124,280
50,25114,253
50,22743,231
50,27199,199
50,6838,184
50,21457,183
50,7404,165
50,12315,160
50,26740,160
50,16799,156
50,6960,154
50,19983,145
50,17129,143
50,29452,142
50,6829,136
50,7852,131
50,14046,128
50,33165,123
50,6914,111
50,22034,108
50,6920,108
50,33012,105
50,16805,102
50,21466,102
50,25191,100
50,1542,97
50,22753,91
50,6847,91
50,33023,85
50,32477,84
50,3389,82
50,6178,82
50,12850,82
50,18045,81
50,6597,81
50,33124,79
50,25034,78
50,3371,76
50,8055,76
50,6976,67
50,7484,67
50,9221,66
50,26754,66
50,25436,63
50,24960,57
50,20774,57
50,5090,57
50,12948,57
50,21195,57
50,8075,56
50,21447,55
67,30574,8621
67,8717,824
67,14487,682
67,24609,310
67,11743,212
67,11557,211
67,4949,187
67,24624,168
67,1753,138
67,5207,107
67,22743,104
67,27919,98
67,14467,97
67,14552,79
67,18367,76
67,24632,76
67,18326,73
67,5051,70
67,22034,64
67,24639,61
67,24642,59
67,18045,53
93,30574,27829
93,7457,2886
93,6953,911
93,11743,858
93,8717,819
93,6857,754
93,11557,676
93,7404,573
93,6888,508
93,6895,404
93,6828,386
93,5207,358
93,33114,325
93,22743,323
93,17124,246
93,14487,233
93,6960,204
93,6838,185
93,11590,149
93,22753,121
93,6829,110
93,32989,109
93,17129,106
93,6920,97
93,14467,96
93,19974,95
93,17213,93
93,6914,92
93,16799,89
93,6847,83
93,29141,82
93,6905,75
93,9221,73
93,509,72
93,33165,71
93,6840,70
93,6977,63
93,7423,59
93,15169,57
93,20849,55
93,18367,54
93,6969,53
93,13098,53
93,6976,52
98,30574,1217
98,8717,606
98,23005,208
98,21773,118
98,3739,87
98,21689,65
98,25562,60
105,26837,1356
105,26771,1029
105,11743,439
105,8717,352
105,10007,317
105,26894,266
105,22743,227
105,11305,210
105,9221,151
105,11557,144
105,27398,141
105,26785,119
105,12479,71
105,26897,67
105,27199,66
105,7457,65
105,5207,63
105,28247,56
105,30574,51
106,11743,1080
106,11305,620
106,26837,607
106,26894,573
106,22743,465
106,10007,391
106,11557,362
106,26785,294
106,27398,274
106,9221,242
106,27199,168
106,7457,155
106,5207,147
106,26897,141
106,28247,131
106,12479,108
106,11370,95
106,18045,94
106,26842,83
106,26816,80
106,22753,79
106,3389,73
106,30574,72
106,22034,72
106,7404,58
106,17213,56
106,28300,56
106,21989,50
106,25647,50
112,26837,2762
112,26771,2136
112,11743,887
112,26894,484
112,11305,478
112,22743,380
112,10007,373
112,11557,349
112,27398,253
112,26785,248
112,9221,208
112,26897,128
112,28247,113
112,5207,111
112,7457,110
112,27199,98
112,12479,95
112,30574,88
112,11370,79
112,18045,79
112,26842,73
112,26816,73
112,22753,67
112,8717,66
112,3389,61
112,22034,53
117,30574,12731
117,26837,1535
117,26771,1151
117,11743,501
117,8717,469
117,10007,331
117,26894,294
117,22743,235
117,11305,229
117,27398,164
117,9221,161
117,11557,147
117,26785,140
117,27199,78
117,5207,75
117,26897,74
117,12479,74
117,28247,71
117,7457,68
117,18045,50
119,30574,2949
119,11305,89
119,8717,73
119,2938,66
122,30574,29584
122,8717,1345
122,11743,1102
122,11557,843
122,14487,465
122,1746,271
122,4949,213
122,7457,126
122,5207,108
122,22743,105
122,11590,95
122,28184,89
122,7852,86
122,14467,68
122,33114,62
122,22034,62
122,5051,50
231,30574,5250
231,11743,536
231,8717,347
231,11557,130
231,22743,58
231,5207,54
231,8067,51
249,30574,449
249,11743,271
249,7457,226
249,11557,118
249,22743,68
249,22753,68
249,7404,53
249,31505,53
249,18326,50
250,30574,1592
250,11743,363
250,8717,236
250,7457,150
250,11557,128
250,18367,82
250,22743,67
250,240,64
250,236,52
264,7457,2632
264,11743,1053
264,11557,420
264,7404,391
264,22743,256
264,5207,243
264,18367,226
264,509,175
264,240,137
264,2277,132
264,22034,131
264,2313,118
264,14487,116
264,7423,98
264,236,97
264,26138,93
264,7478,88
264,9221,83
264,2312,82
264,22753,80
264,17213,69
264,30521,66
264,21989,59
264,4949,59
264,7417,59
264,14266,59
264,31859,58
264,30635,57
264,251,55
264,18045,51
264,18326,50
275,30574,17593
275,11743,656
275,8717,503
275,11557,383
275,12553,330
275,7457,262
275,26138,155
275,240,150
275,12452,130
275,12568,120
275,22743,107
275,18367,98
275,236,88
275,14487,81
275,22034,80
275,5207,69
275,10825,68
275,21989,65
275,12567,64
275,923,50
291,30574,161
291,23831,63
291,22034,50
295,30574,108955
295,8717,16226
295,7457,8727
295,11743,3299
295,1691,1887
295,7404,1655
295,11557,1164
295,22743,929
295,5207,847
295,33114,769
295,14487,724
295,6953,632
295,17213,597
295,18367,512
295,6857,494
295,23679,481
295,11305,412
295,6888,304
295,22034,304
295,22753,298
295,9221,282
295,240,279
295,7423,257
295,14467,256
295,6828,250
295,509,241
295,6895,217
295,10210,199
295,10197,188
295,32989,187
295,236,186
295,17124,176
295,3389,175
295,20849,173
295,26735,170
295,20774,166
295,18045,157
295,3392,155
295,5751,153
295,7478,151
295,10644,144
295,21989,133
295,20811,131
295,1542,129
295,7417,118
295,15169,111
295,6960,110
295,3371,110
295,4949,109
295,251,108
295,11590,103
295,30521,102
295,5776,101
295,5090,94
295,6920,93
295,10094,92
295,30635,91
295,10093,86
295,22689,83
295,3358,83
295,7422,83
295,6914,80
295,24960,78
295,12948,78
295,10658,76
295,16799,75
295,19974,73
295,6829,73
295,17217,73
295,26027,72
295,17129,71
295,25114,70
295,6838,68
295,3379,68
295,31859,65
295,254,62
295,14764,61
295,33165,57
295,6905,57
295,29716,57
295,4021,56
295,26944,56
295,14552,54
295,248,54
295,21209,53
295,3377,52
295,12315,52
295,1540,52
295,6977,51
295,18326,50
295,6847,50
295,7451,50
304,7457,830
304,8717,571
304,11743,349
304,30574,323
304,7404,122
304,11557,114
304,509,112
304,31859,90
304,240,86
304,22743,71
304,5751,71
304,18367,63
304,14487,56
304,5207,53
304,5776,50
320,7457,5578
320,30574,4805
320,22743,1207
320,18367,1174
320,7404,920
320,22034,897
320,5207,893
320,11590,581
320,17639,519
320,21989,510
320,28261,455
320,22753,441
320,4949,417
320,30521,391
320,8717,386
320,240,380
320,1416,376
320,18896,364
320,17640,348
320,11557,318
320,18326,318
320,9221,263
320,11743,262
320,18045,251
320,20849,235
320,7686,231
320,923,218
320,236,217
320,33777,215
320,9477,215
320,28189,213
320,17645,201
320,1659,188
320,2104,187
320,7478,186
320,20774,185
320,21662,181
320,1642,176
320,8055,175
320,31133,174
320,21656,168
320,18318,166
320,32586,160
320,26256,159
320,9484,154
320,30672,153
320,14467,153
320,11505,150
320,30573,149
320,10862,148
320,15169,144
320,12948,141
320,21374,140
320,28269,139
320,251,135
320,11570,134
320,12767,134
320,7423,132
320,30635,131
320,8067,128
320,20731,126
320,12869,124
320,8346,123
320,26735,122
320,9638,122
320,26138,114
320,27535,112
320,22689,111
320,18292,108
320,17213,107
320,28190,107
320,9886,106
320,31140,105
320,32799,104
320,22330,103
320,3389,102
320,5051,101
320,11574,98
320,30860,98
320,7687,94
320,26251,90
320,19313,89
320,5090,87
320,7417,87
320,18919,86
320,11221,80
320,450,80
320,3392,79
320,11834,79
320,22456,79
320,17638,77
320,254,76
320,14064,75
320,10197,74
320,26246,73
320,12868,73
320,21915,73
320,22449,73
320,30590,72
320,14764,71
343,30574,107894
343,8717,4119
343,11557,3262
343,11743,2637
343,14487,1473
343,7457,1307
343,14821,888
343,22743,609
343,20939,554
343,8517,516
343,5207,512
343,11590,498
343,30358,493
343,14467,474
343,13098,471
343,22034,350
343,240,318
343,11305,310
343,18367,303
343,13109,244
343,22753,236
343,12452,233
343,21989,211
343,7404,210
343,30521,198
343,236,196
343,4949,196
343,9221,172
343,18919,160
343,8055,158
343,1642,147
343,26735,137
343,13446,134
343,13116,129
343,923,125
343,18045,117
343,29076,111
343,9886,110
343,18326,108
343,14552,106
343,20656,102
343,33777,101
343,20774,99
343,9367,99
343,1659,92
343,8922,90
343,20994,87
343,251,87
343,11497,85
343,15169,81
343,20849,80
343,12553,80
343,25170,79
343,31133,79
343,5090,76
343,10932,75
343,8067,74
343,32586,72
343,5051,71
343,13108,67
343,11574,64
343,12948,63
343,25151,61
343,26126,61
343,25114,61
343,20282,60
343,5481,58
343,2104,55
343,1128,55
343,25152,55
343,31505,55
343,20570,55
343,11978,53
343,25150,52
343,4021,52
343,11570,52
343,1416,51
348,30574,937
348,26837,764
348,26771,475
348,11743,204
348,30464,163
348,26894,133
348,11557,111
348,27398,107
348,22743,81
348,26785,54
348,14209,52
350,26837,4665
350,30574,4020
350,26771,3641
350,8717,3012
350,11743,2069
350,11557,1291
350,7457,914
350,26894,846
350,26785,480
350,22743,445
350,11305,424
350,27398,397
350,7404,264
350,26897,207
350,9221,178
350,5207,162
350,26842,154
350,22034,144
350,23471,136
350,28300,135
350,3389,132
350,11370,130
350,240,125
350,26816,125
350,18045,121
350,25647,118
350,1416,113
350,236,105
350,30521,104
350,14983,104
350,14209,101
350,18367,87
350,17213,86
350,26774,82
350,22753,79
350,2277,79
350,14988,79
350,4949,75
350,15006,75
350,21989,74
350,27403,74
350,3392,72
350,1642,70
350,3371,67
350,10197,67
350,2056,66
350,251,63
350,32586,60
350,27412,58
350,26004,58
350,31505,56
350,26838,56
350,11590,54
350,11376,52
350,20849,50
353,30574,8265
353,26837,931
353,26771,544
353,8717,313
353,11743,252
353,11557,170
353,26894,164
353,22743,116
353,27398,111
353,26785,75
353,14209,72
353,9221,70
353,11305,58
353,30464,56
355,30574,2841
355,26837,484
355,26771,326
355,11743,240
355,11305,217
355,22743,93
355,26894,90
355,11557,84
355,9221,78
355,8717,71
355,27398,61
357,30574,8024
357,11743,1074
357,11305,1018
357,26837,924
357,26771,762
357,11557,407
357,20939,377
357,15067,348
357,8717,345
357,22743,315
357,7725,249
357,15048,221
357,9221,179
357,26894,174
357,9801,161
357,26785,149
357,5207,130
357,12680,113
357,27199,101
357,26897,83
357,27398,80
357,17213,77
357,9336,76
357,5751,74
357,236,68
357,22034,66
357,3389,65
357,18045,64
357,10210,60
357,31617,56
357,3392,54
357,22753,53
357,11370,51
359,30574,2651
359,26837,505
359,26771,422
359,11305,198
359,22743,187
359,15067,172
359,21689,160
359,11743,155
359,8717,151
359,11557,140
359,7725,113
359,9221,99
359,26894,95
359,27669,90
359,5207,81
359,10891,76
359,15048,73
359,26785,51
360,30574,25198
360,26837,2434
360,26771,2060
360,11743,1318
360,15048,1162
360,8717,621
360,11305,519
360,22743,477
360,15067,468
360,11557,440
360,26894,403
360,7725,381
360,5207,308
360,26785,241
360,27199,237
360,9221,194
360,9801,189
360,27398,158
360,12680,151
360,22753,133
360,7457,120
360,1691,105
360,22034,97
360,3389,94
360,5751,89
360,3392,88
360,18045,87
360,11370,84
360,26897,83
360,10197,83
360,17213,81
360,10210,75
360,10644,68
360,28235,64
360,5090,60
360,26816,60
360,20774,59
360,20849,59
360,30521,58
360,2056,57
360,21989,55
360,26842,55
360,1642,50
365,30574,3562
365,8717,868
365,26837,489
365,11743,452
365,26771,422
365,22743,368
365,11305,344
365,15048,295
365,26894,268
365,11557,211
365,26785,202
365,20939,199
365,9221,188
365,27199,167
365,9801,162
365,5207,161
365,12680,158
365,240,144
365,27398,139
365,17213,121
365,15067,118
365,26897,100
365,7725,96
365,236,95
365,18045,93
365,8517,93
365,22034,92
365,5751,86
365,10210,86
365,22753,80
365,11590,76
365,10197,74
365,11370,73
365,26842,68
365,26816,68
365,10644,66
365,3389,63
365,251,63
365,28300,63
365,3392,61
365,15060,61
365,30464,60
365,31617,59
365,20849,51
378,30574,55030
378,11557,3461
378,11305,2880
378,8717,1929
378,11743,1777
378,6953,1441
378,7457,1334
378,33114,999
378,6857,835
378,6888,747
378,6895,542
378,17124,541
378,6828,512
378,32989,437
378,5207,401
378,22743,392
378,19974,386
378,7404,325
378,1691,315
378,6960,301
378,15048,295
378,6838,284
378,17129,249
378,16799,214
378,6914,180
378,26735,160
378,6920,149
378,24960,142
378,11590,138
378,33165,138
378,2104,134
378,16805,124
378,6976,114
378,18045,113
378,22034,107
378,4949,107
378,6829,105
378,6977,104
378,11505,103
378,25014,101
378,17090,97
378,18367,94
378,22753,92
378,26785,91
378,30521,85
378,12680,83
378,25114,81
378,9221,76
378,25765,75
378,30573,75
378,17213,72
378,19983,70
378,30860,69
378,6847,67
378,20849,66
378,6949,65
378,11497,63
378,6909,63
378,11370,61
378,6597,61
